10.244.31.14,1479333421.94,-1.376858,0.376242,-1.122025,
10.244.31.14,1479333422.00,-1.314437,0.690063,-1.366714,
10.244.31.14,1479333422.25,-1.259010,0.380362,-1.056763,
10.244.31.14,1479333422.50,-1.408475,0.297401,-1.070145,
10.244.31.14,1479333422.75,-1.325628,0.341295,-1.060745,
10.244.31.14,1479333423.00,-1.381048,0.259554,-1.020218,
10.244.31.14,1479333423.25,-1.380031,0.123295,-0.898026,
10.244.31.14,1479333423.50,-1.266761,0.062759,-0.777420,
10.244.31.14,1479333423.75,-1.235431,0.050894,-0.748474,
10.244.31.14,1479333424.00,-1.403591,0.011274,-0.812103,
10.244.31.14,1479333424.25,-1.344865,0.035648,-0.799164,
10.244.31.14,1479333424.50,-1.293124,0.014223,-0.749619,
10.244.31.14,1479333424.75,-1.380622,0.002899,-0.791077,
10.244.31.14,1479333425.00,-1.283036,-0.008728,-0.723236,
10.244.31.14,1479333425.25,-1.268393,0.017221,-0.737762,
10.244.31.14,1479333425.50,-1.495553,0.036947,-0.889404,
10.244.31.14,1479333425.75,-1.174917,0.018482,-0.684113,
10.244.31.14,1479333426.00,-1.292675,0.068947,-0.798157,
10.244.31.14,1479333426.25,-1.260617,0.081911,-0.790909,
10.244.31.14,1479333426.50,-1.413293,0.256943,-1.036850,
10.244.31.14,1479333426.75,-1.278332,0.191032,-0.898743,
10.244.31.14,1479333427.00,-1.315825,0.141104,-0.876144,
10.244.31.14,1479333427.25,-1.074434,0.323544,-0.898605,
10.244.31.14,1479333427.50,-1.032609,0.781927,-1.286560,
10.244.31.14,1479333427.75,-0.987660,0.426199,-0.940659,
10.244.31.14,1479333428.00,-1.065042,0.375444,-0.939728,
10.244.31.14,1479333428.25,-1.098645,0.324337,-0.913345,
10.244.31.14,1479333428.50,-1.015347,0.309528,-0.851883,
10.244.31.14,1479333428.75,-1.269457,0.369343,-1.052994,
10.244.31.14,1479333429.00,-1.108228,0.378786,-0.967712,
10.244.31.14,1479333429.25,-1.147467,0.275295,-0.897736,
10.244.31.14,1479333429.50,-1.329489,0.445929,-1.156631,
10.244.31.14,1479333429.75,-1.115904,0.254086,-0.860413,
10.244.31.14,1479333430.00,-1.130691,0.123146,-0.751831,
10.244.31.14,1479333430.25,-0.995702,-0.003225,-0.560379,
10.244.31.14,1479333430.50,-1.105673,0.020681,-0.645676,
10.244.31.14,1479333430.75,-0.335664,0.208889,-0.375122,
10.244.31.14,1479333431.00,-0.213122,0.054588,-0.167435,
10.244.31.14,1479333431.25,0.345296,-0.306450,0.466446,
10.244.31.14,1479333431.50,0.411065,-0.493025,0.671066,
10.244.31.14,1479333431.75,0.168447,-0.939735,0.940140,
10.244.31.14,1479333432.00,0.180529,-1.324076,1.291336,
10.244.31.14,1479333432.25,0.185849,-1.371216,1.336472,
10.244.31.14,1479333432.50,0.130160,-1.355284,1.290970,
10.244.31.14,1479333432.75,0.168448,-1.411879,1.363052,
10.244.31.14,1479333433.00,0.187403,-1.398785,1.361984,
10.244.31.14,1479333433.25,0.203793,-1.392181,1.365265,
10.244.31.14,1479333433.50,0.192816,-1.467838,1.426727,
10.244.31.14,1479333433.75,0.280932,-1.452963,1.462784,
10.244.31.14,1479333434.00,0.188117,-1.385817,1.350800,
10.244.31.14,1479333434.25,0.262289,-1.312851,1.326981,
10.244.31.14,1479333434.50,0.248667,-1.370205,1.370712,
10.244.31.14,1479333434.75,0.267872,-1.374065,1.384903,
10.244.31.14,1479333435.00,0.268317,-1.384665,1.394638,
10.244.31.14,1479333435.25,0.253181,-1.406441,1.405655,
10.244.31.14,1479333435.50,0.370698,-1.328115,1.400940,
10.244.31.14,1479333435.75,0.234132,-1.355103,1.349091,
10.244.31.14,1479333436.00,0.347008,-1.400917,1.453018,
10.244.31.14,1479333436.25,0.221818,-1.204700,1.207535,
10.244.31.14,1479333436.50,0.047694,-1.165270,1.074738,
10.244.31.14,1479333436.75,0.102817,-1.187645,1.125717,
10.244.31.14,1479333437.00,0.112958,-1.080799,1.035721,
10.244.31.14,1479333437.25,0.099568,-1.056120,1.006119,
10.244.31.14,1479333437.50,0.087898,-0.971590,0.923813,
10.244.31.14,1479333437.75,0.089606,-0.944241,0.900238,
10.244.31.14,1479333438.00,0.070421,-0.946283,0.891357,
10.244.31.14,1479333438.25,0.074529,-0.917387,0.867722,
10.244.31.14,1479333438.50,0.182768,-0.953489,0.960464,
10.244.31.14,1479333438.75,0.208488,-0.977772,0.996552,
10.244.31.14,1479333439.00,0.295766,-0.904161,0.978729,
10.244.31.14,1479333439.25,0.186086,-0.762516,0.790649,
10.244.31.14,1479333439.50,0.085935,-0.684166,0.664612,
10.244.31.14,1479333439.75,0.213758,-0.698101,0.747971,
10.244.31.14,1479333440.00,0.184552,-0.702513,0.735809,
10.244.31.14,1479333440.25,0.083001,-0.874029,0.833557,
10.244.31.14,1479333440.50,0.192837,-1.292068,1.269592,
10.244.31.14,1479333440.75,0.221279,-1.338316,1.326874,
10.244.31.14,1479333441.00,0.212146,-1.384098,1.362717,
10.244.31.14,1479333441.25,0.198890,-1.388025,1.358810,
10.244.31.14,1479333441.50,0.217755,-1.312317,1.301636,
10.244.31.14,1479333441.75,0.182522,-1.382860,1.345016,
10.244.31.14,1479333442.00,0.219387,-1.378799,1.362030,
10.244.31.14,1479333442.25,0.180575,-1.407307,1.365768,
10.244.31.14,1479333442.50,0.209533,-1.340780,1.322510,
10.244.31.14,1479333442.75,0.240464,-1.347507,1.345825,
10.244.31.14,1479333443.00,0.188447,-1.223017,1.205322,
10.244.31.14,1479333443.25,0.116043,-1.132881,1.084106,
10.244.31.14,1479333443.50,0.327592,-0.998995,1.081589,
10.244.31.14,1479333443.75,-0.104302,-0.927891,0.776733,
10.244.31.14,1479333444.00,0.128473,-1.250345,1.196198,
10.244.31.14,1479333444.25,0.116752,-1.174656,1.121902,
10.244.31.14,1479333444.50,0.042895,-1.289461,1.183044,
10.244.31.14,1479333444.75,0.050648,-1.262932,1.163712,
10.244.31.14,1479333445.00,-0.018550,-1.189508,1.059082,
10.244.31.14,1479333445.25,-0.075615,-1.117632,0.962616,
10.244.31.14,1479333445.50,0.094821,-1.103699,1.046082,
10.244.31.14,1479333445.75,-0.187275,-1.013166,0.806046,
10.244.31.14,1479333446.00,0.070183,-1.073009,1.004791,
10.244.31.14,1479333446.25,-0.021366,-0.981480,0.871414,
10.244.31.14,1479333446.50,-0.141850,-0.931572,0.758835,
10.244.31.14,1479333446.75,0.285994,-1.506174,1.513184,
10.244.31.14,1479333447.00,-0.108847,-2.401129,2.082153,
10.244.31.14,1479333447.25,-3.105440,-1.869738,-0.233276,
10.244.31.14,1479333447.50,-3.890125,-0.451950,-1.962570,
10.244.31.14,1479333447.75,-6.136562,-0.573765,-3.399246,
10.244.31.14,1479333448.00,-6.799501,-2.253153,-2.498108,
10.244.31.14,1479333448.25,-7.091835,-3.503813,-1.722000,
10.244.31.14,1479333448.50,-7.856340,-4.780033,-1.331543,
10.244.31.14,1479333448.75,-8.573441,-5.944952,-1.044647,
10.244.31.14,1479333449.00,-7.444674,-9.775318,2.511322,
10.244.31.14,1479333449.25,-3.366362,-9.716885,5.766815,
10.244.31.14,1479333449.50,-0.944818,-7.533218,5.878937,
10.244.31.14,1479333449.75,-1.643030,-7.549471,5.411285,
10.244.31.14,1479333450.00,-3.719376,-10.687984,6.165024,
10.244.31.14,1479333450.25,-2.214298,-9.403095,6.412323,
10.244.31.14,1479333450.50,-2.657667,-9.867950,6.417633,
10.244.31.14,1479333450.75,-1.314728,-11.991172,8.942200,
