131.179.9.30,1479276404.25,-0.903754,-16.523338,0.874398,
131.179.9.30,1479276404.50,-1.233837,-16.482632,0.958536,
131.179.9.30,1479276404.75,-1.216094,-17.469797,1.873328,
131.179.9.30,1479276405.00,-1.780421,-18.098747,2.667592,
131.179.9.30,1479276405.25,-0.995971,-19.564754,3.800814,
131.179.9.30,1479276405.50,-0.264909,-18.959835,3.027694,
131.179.9.30,1479276405.75,0.071473,-18.936798,2.932332,
131.179.9.30,1479276406.00,0.533913,-18.166828,2.088400,
131.179.9.30,1479276406.25,1.040444,-16.556961,0.417336,
131.179.9.30,1479276406.50,1.010909,-13.502197,-2.583349,
131.179.9.30,1479276406.75,0.164185,-14.004860,-1.862911,
131.179.9.30,1479276407.00,-1.370649,-15.630714,0.234447,
131.179.9.30,1479276407.25,-5.046932,-20.013111,5.892694,
131.179.9.30,1479276407.50,-3.114005,-15.431011,0.962216,
131.179.9.30,1479276407.75,0.160899,-12.826220,-2.960437,
131.179.9.30,1479276408.00,-2.840104,-11.895834,-1.807395,
131.179.9.30,1479276408.25,-4.860909,-18.964233,4.896624,
131.179.9.30,1479276408.50,-4.444525,-21.558674,6.958097,
131.179.9.30,1479276408.75,-3.487676,-20.339684,5.426116,
131.179.9.30,1479276409.00,-3.697875,-19.529457,4.790549,
131.179.9.30,1479276409.25,-2.906842,-18.194511,3.229031,
131.179.9.30,1479276409.50,-3.040752,-17.870445,3.003738,
131.179.9.30,1479276409.75,-4.017758,-18.281723,3.857131,
131.179.9.30,1479276410.00,-3.676429,-14.769823,0.794967,
131.179.9.30,1479276410.25,-3.670581,-9.316597,-2.170155,
131.179.9.30,1479276410.50,-3.314267,-6.857671,-2.575079,
131.179.9.30,1479276410.75,-3.012537,-10.847790,-2.239643,
131.179.9.30,1479276411.00,-2.763620,-11.143084,-2.303872,
131.179.9.30,1479276411.25,-2.898608,-10.233141,-2.615202,
131.179.9.30,1479276411.50,-2.967652,-9.661391,-2.755847,
131.179.9.30,1479276411.75,-3.026217,-9.225839,-2.818477,
131.179.9.30,1479276412.00,-3.027229,-9.260020,-2.809374,
131.179.9.30,1479276412.25,-2.961177,-9.463293,-2.820458,
131.179.9.30,1479276412.50,-2.997420,-9.729138,-2.706172,
131.179.9.30,1479276412.75,-2.946752,-9.841794,-2.716720,
131.179.9.30,1479276413.00,-2.705099,-10.813466,-2.525010,
131.179.9.30,1479276413.25,-0.464664,-11.686925,-3.639850,
131.179.9.30,1479276413.50,-1.733737,-4.494685,-2.974890,
131.179.9.30,1479276413.75,-3.600953,3.336229,4.487963,
131.179.9.30,1479276414.00,-1.673840,2.844217,3.237430,
131.179.9.30,1479276414.25,-1.685630,2.454141,2.875564,
131.179.9.30,1479276414.50,-0.643612,1.663429,1.781711,
131.179.9.30,1479276414.75,-0.561759,1.135651,1.252356,
131.179.9.30,1479276415.00,-2.803077,-0.407522,0.837476,
131.179.9.30,1479276415.25,-5.288131,-2.717491,0.943485,
131.179.9.30,1479276415.50,3.431378,-0.091529,-0.331593,
131.179.9.30,1479276415.75,5.456374,-5.226352,-4.090631,
131.179.9.30,1479276416.00,1.119665,-7.155062,-6.868311,
131.179.9.30,1479276416.25,-4.105047,-1.987734,0.478305,
131.179.9.30,1479276416.50,-2.558402,6.136530,6.652455,
131.179.9.30,1479276416.75,0.426180,4.140022,3.960943,
131.179.9.30,1479276417.00,1.744269,3.433483,3.121670,
131.179.9.30,1479276417.25,0.437746,4.675337,4.488796,
131.179.9.30,1479276417.50,-1.512932,5.135406,5.368329,
131.179.9.30,1479276417.75,-3.414428,5.102648,6.006729,
131.179.9.30,1479276418.00,-1.756154,4.711706,5.035365,
131.179.9.30,1479276418.25,0.267768,4.627528,4.468066,
131.179.9.30,1479276418.50,-1.043038,3.863827,4.010761,
131.179.9.30,1479276418.75,-1.894510,2.508318,3.003658,
131.179.9.30,1479276419.00,-1.123790,2.738310,2.954864,
131.179.9.30,1479276419.25,-1.176272,2.232570,2.490520,
131.179.9.30,1479276419.50,-1.436836,0.268283,0.755814,
131.179.9.30,1479276419.75,-2.813653,-1.705567,-0.203300,
131.179.9.30,1479276420.00,-3.664321,-2.728243,-0.350140,
131.179.9.30,1479276420.25,-4.016550,-3.324281,-0.450668,
131.179.9.30,1479276420.50,-4.021788,-3.150810,-0.341834,
131.179.9.30,1479276420.75,-3.831944,-2.816292,-0.280221,
131.179.9.30,1479276421.00,-3.852156,-2.699632,-0.188818,
131.179.9.30,1479276421.25,-3.857302,-2.659398,-0.158517,
131.179.9.30,1479276421.50,-3.824827,-2.639157,-0.169831,
131.179.9.30,1479276421.75,-4.004311,-2.587483,0.000643,
131.179.9.30,147927642
