1479276414.7500000,-1.282319,3.938895,-2.179074,-1.133951,0.689484,1.093623,-0.561759,1.135651,1.252356,-5.293054,-1.267201,5.407774,,,,,,,,,,,,,,,,,,,,,
1479276415.0000000,-3.384119,2.256479,0.172326,-1.927565,0.430849,1.893804,-2.803077,-0.407522,0.837476,-3.545907,-1.871781,3.780793,,,,,,,,,,,,,,,,,,,,,
1479276415.2500000,-5.718462,2.890409,2.286853,-1.97502,0.508343,1.938539,-5.288131,-2.717491,0.943485,-4.049299,-1.666206,4.239209,,,,,,,,,,,,,,,,,,,,,
1479276415.5000000,-0.497791,1.90402,-1.777292,-0.962817,0.437739,0.929522,3.431378,-0.091529,-0.331593,-0.438819,-2.279539,0.839259,,,,,,,,,,,,,,,,,,,,,
1479276415.7500000,0.627304,3.936564,-3.183603,0.669802,0.765544,-0.710811,5.456374,-5.226352,-4.090631,1.586165,-1.562448,-1.307425,,,,,,,,,,,,,,,,,,,,,
1479276416.0000000,-1.224277,5.62494,-1.271399,-0.796078,0.38799,0.76519,1.119665,-7.155062,-6.868311,-2.691673,0.136958,2.67533,,,,,,,,,,,,,,,,,,,,,
1479276416.2500000,-4.100283,6.22636,1.316956,0.31889,-0.11734,-0.304045,-4.105047,-1.987734,0.478305,-4.814805,-0.132858,4.812313,,,,,,,,,,,,,,,,,,,,,
1479276416.7500000,-0.687873,0.459232,-0.34436,1.039961,1.105741,-1.074954,-2.558402,6.13653,6.652455,-3.066732,-1.264837,3.201829,,,,,,,,,,,,,,,,,,,,,
1479276417.0000000,-0.389162,1.646972,-1.568774,1.571316,0.595895,-1.608861,0.42618,4.140022,3.960943,-2.248598,-0.786887,2.322353,,,,,,,,,,,,,,,,,,,,,
1479276417.2500000,-1.18133,1.546329,-1.143338,2.031361,0.100818,-2.030661,1.744269,3.433483,3.12167,-3.411142,-0.737971,3.470943,,,,,,,,,,,,,,,,,,,,,
1479276417.5000000,-2.463148,0.958543,0.12379,0.750025,0.161691,-0.76214,0.437746,4.675337,4.488796,-5.299399,-1.629653,5.468388,,,,,,,,,,,,,,,,,,,,,
1479276417.7500000,-2.831084,-1.207205,2.069265,1.530794,0.937931,-1.570736,-1.512932,5.135406,5.368329,-5.965564,-1.572865,6.118921,,,,,,,,,,,,,,,,,,,,,
1479276418.0000000,-1.873309,0.373405,0.2186,1.775388,-0.072207,-1.754517,-3.414428,5.102648,6.006729,-5.328349,-1.212349,5.435272,,,,,,,,,,,,,,,,,,,,,
1479276418.2500000,-0.144009,-0.821271,0.828994,1.786812,1.023639,-1.824399,-1.756154,4.711706,5.035365,-5.463571,-1.441903,5.601919,,,,,,,,,,,,,,,,,,,,,
1479276418.5000000,-0.060692,-0.224294,0.227562,1.890899,0.646797,-1.929838,0.267768,4.627528,4.468066,-4.994256,-1.766971,5.189598,,,,,,,,,,,,,,,,,,,,,
1479276418.7500000,-0.848024,0.161048,-0.013443,2.385867,0.522842,-2.419656,-1.043038,3.863827,4.010761,-4.847589,-1.542384,5.007458,,,,,,,,,,,,,,,,,,,,,
1479276419.0000000,-0.32,0.0431,-0.0115,2.156502,0.488476,-2.188789,-1.89451,2.508318,3.003658,-4.837916,-1.698791,5.023554,,,,,,,,,,,,,,,,,,,,,
1479276419.2500000,-0.416927,-0.02127,0.06698,2.213328,0.535773,-2.247955,-1.12379,2.73831,2.954864,-4.738986,-1.800868,4.943472,,,,,,,,,,,,,,,,,,,,,
1479276419.5000000,-0.673839,0.050841,0.047642,2.289482,0.517049,-2.323099,-1.176272,2.23257,2.49052,-4.79662,-1.905888,5.019127,,,,,,,,,,,,,,,,,,,,,
1479276419.7500000,-1.217655,0.22524,0.049451,2.399931,0.58941,-2.436709,-1.436836,0.268283,0.755814,-4.940072,-2.331388,5.24292,,,,,,,,,,,,,,,,,,,,,
1479276420.0000000,-1.283504,0.582474,-0.250432,2.502318,0.400422,-2.528257,1479276420.2500000,2.850272,0.518261,-5.161628,-2.288985,5.451962,-0.2033,,,,,,,,,,,,,,,,,,,,
1479276420.2500000,-1.666658,0.971965,-0.395604,2.79167,0.469411,-2.821712,-4.01655,-3.324281,-0.450668,-4.122289,-1.863334,4.346674,,,,,,,,,,,,,,,,,,,,,
1479276420.5000000,-1.481358,0.981743,-0.505573,2.706574,0.496978,-2.738477,-4.021788,-3.15081,-0.341834,-4.647553,-1.909298,4.872789,,,,,,,,,,,,,,,,,,,,,
1479276421.0000000,-1.376559,0.856257,-0.450819,2.731427,0.467572,-2.761473,-3.831944,-2.816292,-0.280221,-4.555291,-1.869318,4.774527,,,,,,,,,,,,,,,,,,,,,
1479276421.2500000,-1.342486,0.814441,-0.430549,2.720307,0.470968,-2.750593,-3.852156,-2.699632,-0.188818,-4.575696,-1.864289,4.793732,,,,,,,,,,,,,,,,,,,,,
1479276421.5000000,-1.347626,0.819183,-0.432279,2.71909,0.472605,-2.749483,-3.857302,-2.659398,-0.158517,-4.591233,-1.858825,4.808062,,,,,,,,,,,,,,,,,,,,,
1479276421.7500000,-1.419407,0.849342,-0.423679,2.753649,0.473697,-2.784042,-3.824827,-2.639157,-0.169831,-4.721797,-1.841559,4.933731,,,,,,,,,,,,,,,,,,,,,
1479276422.0000000,-1.449777,0.916583,-0.466399,2.771415,0.460896,-2.800941,-4.004311,-2.587483,0.000643,-4.802844,-1.893942,5.023094,,,,,,,,,,,,,,,,,,,,,
1479276422.2500000,-1.136071,0.715592,-0.433437,2.652864,0.507882,-2.685479,-3.729502,-1.29083,0.713579,-4.463706,-1.810155,4.673523,,,,,,,,,,,,,,,,,,,,,
1479276422.5000000,-0.946463,0.496293,-0.30128,2.710603,0.462098,-2.740337,-3.42304,-0.65014,1.008157,-4.491914,-1.672408,4.677288,1479276422.75000,-3.800127,-1.531845,3.970196,,,,,,,,,,,,,,,,,
1479276423.0000000,-0.546423,-0.668327,0.726674,2.139942,0.943473,-2.179642,-3.113482,-0.695817,0.782341,-3.635327,-1.221867,3.758074,,,,,,,,,,,,,,,,,,,,,
1479276423.2500000,0.15421,-0.348053,0.342893,1.899133,0.700935,-1.939285,-3.506423,-0.788811,0.951381,-5.415776,-0.662125,5.457077,,,,,,,,,,,,,,,,,,,,,
1479276423.5000000,1.685125,1.423728,-0.983152,1.70124,0.305209,-1.72218,-0.185047,-4.264752,-3.838969,-2.963591,1.1021,2.922169,,,,,,,,,,,,,,,,,,,,,
1479276423.7500000,1.21308,0.709756,-0.546552,1.710814,0.676771,-1.750525,1.360139,-15.612995,-0.561141,-3.887174,0.119388,3.870049,,,,,,,,,,,,,,,,,,,,,
1479276424.0000000,0.92618,0.037165,0.029449,1.6967,0.312676,-1.718245,0.328306,-8.287911,-6.295841,-4.574735,-0.189739,4.57695,,,,,,,,,,,,,,,,,,,,,
1479276424.2500000,0.75135,0.239512,-0.200797,1.960961,0.552517,-1.996588,-0.599288,-6.259009,-4.935153,-5.093474,-0.73805,5.144173,,,,,,,,,,,,,,,,,,,,,
1479276424.5000000,0.959757,-0.177704,0.246776,1.892421,0.487209,-1.925013,-0.649304,-5.980629,-4.744181,-4.636167,-1.829374,4.847078,,,,,,,,,,,,,,,,,,,,,
1479276424.7500000,0.756682,-0.222624,0.256945,1.965845,0.482698,-1.998094,-0.032991,-4.727599,-4.306548,-4.329368,-2.288706,4.634571,,,,,,,,,,,,,,,,,,,,,
1479276425.0000000,0.694988,-0.093233,0.120341,2.039251,0.495248,-2.072067,0.049757,-3.047532,-2.88633,-4.448752,-2.032729,4.700239,,,,,,,,,,,,,,,,,,,,,
1479276425.2500000,0.858383,-0.078161,0.130284,1.994284,0.49117,-2.026946,-0.126138,-2.779722,-2.569005,-4.815005,-1.328081,4.942469,,,,,,,,,,,,,,,,,,,,,
1479276425.5000000,0.909302,-0.030927,0.093034,1.957796,0.494956,-1.990706,-0.312026,-3.447506,-3.076559,-5.25184,-0.541785,5.282001,,,,,,,,,,,,,,,,,,,,,
1479276425.7500000,0.663808,-0.060213,0.083622,2.076044,0.493242,-2.108703,-0.207809,-2.61804,-2.387674,-5.208444,-0.679341,5.252411,,,,,,,,,,,,,,,,,,,,,
1479276426.0000000,0.489148,0.085876,-0.079589,2.11642,0.494163,-2.149073,0.297407,-0.028683,-0.105824,-5.871903,-0.952333,5.94257,,,,,,,,,,,,,,,,,,,,,
1479276426.2500000,0.239142,0.242835,-0.248018,2.113947,0.549702,-2.149312,-0.45284,0.955325,1.047204,-6.245177,-1.345209,6.363205,,,,,,,,,,,,,,,,,,,,,
1479276426.5000000,-0.460373,0.141358,-0.085613,2.347106,0.435997,-2.375897,-2.323354,-1.179394,-0.075077,-5.881219,-1.714064,6.057558,,,,,,,,,,,,,,,,,,,,,
1479276426.7500000,-0.670225,0.358519,-0.25168,2.387872,0.448568,-2.417394,-3.543509,-1.675612,0.301804,-5.955928,-1.5196,6.101343,,,,,,,,,,,,,,,,,,,,,
1479276427.0000000,-0.48554,0.252497,-0.189954,2.448152,0.546275,-2.483019,-4.327423,-1.636829,0.883472,-6.173921,-1.168215,6.269054,,,,,,,,,,,,,,,,,,,,,
1479276427.2500000,-0.464261,0.158023,-0.101274,2.351369,0.5022,-2.38412,-4.263632,-1.809357,0.717434,-6.234929,-1.255606,6.340975,,,,,,,,,,,,,,,,,,,,,
1479276427.5000000,-0.515671,0.143174,-0.076816,2.370207,0.493272,-2.402439,-4.085998,-1.615953,0.724232,-6.278653,-1.208424,6.378239,,,,,,,,,,,,,,,,,,,,,
1479276427.7500000,-0.563913,0.33272,-0.251973,2.449993,0.458647,-2.480031,-4.432929,-1.671227,0.936799,-6.342252,-1.306964,6.454361,,,,,,,,,,,,,,,,,,,,,
1479276428.0000000,0.552397,-0.042646,0.053991,1.991235,0.594402,-2.028483,-4.966794,-0.884934,1.872815,-6.21584,-0.499695,6.238867,,,,,,,,,,,,,,,,,,,,,
1479276428.2500000,0.769681,0.519636,-0.473869,1.46475,0.487913,-1.49792,-3.101485,-0.851764,0.649849,-5.219373,0.402799,5.187777,,,,,,,,,,,,,,,,,,,,,
1479276428.5000000,1.187595,4.145543,-2.590312,0.162414,0.679539,-0.202449,-2.886723,-11.316113,-2.106248,-2.887032,3.515246,3.073726,,,,,,,,,,,,,,,,,,,,,
1479276428.7500000,0.585423,6.538735,-0.796944,0.118493,1.019678,-0.156917,0.476448,-19.827812,3.738163,-0.352361,4.475111,0.822096,,,,,,,,,,,,,,,,,,,,,
1479276429.0000000,-1.830403,5.236593,-1.124082,-2.686188,1.361868,2.659368,0.45827,-15.229039,-0.773654,-3.129544,3.211522,3.262463,,,,,,,,,,,,,,,,,,,,,
1479276429.2500000,-5.931769,4.064763,2.459866,-1.606042,1.37946,1.581773,-4.279409,-17.193426,3.089041,-3.460491,3.555487,3.646447,,,,,,,,,,,,,,,,,,,,,
1479276429.5000000,1.361856,6.841502,-0.312908,-4.129513,0.721836,4.0887,-7.110579,-15.05739,3.538159,-2.379409,2.487456,2.421432,,,,,,,,,,,,,,,,,,,,,
1479276429.7500000,-2.205417,5.60054,-0.604089,-0.434046,0.487071,0.39917,-2.323809,-20.481266,5.096764,-2.629747,1.271889,2.590919,,,,,,,,,,,,,,,,,,,,,
1479276430.0000000,0.576864,7.26113,-0.080642,0.015771,-0.043813,-0.011136,2.103172,-22.763491,6.534634,-0.949062,2.175428,0.9655,,,,,,,,,,,,,,,,,,,,,
1479276430.2500000,-0.054148,6.868788,-0.482793,-0.421399,0.590767,0.38316,3.699979,-22.921598,6.761849,-2.053227,1.9438,2.046449,,,,,,,,,,,,,,,,,,,,,
1479276430.5000000,-1.612163,7.581554,0.620949,-4.199331,-0.08264,4.191698,0.178403,-18.778786,2.756,-5.328918,3.227504,5.443903,,,,,,,,,,,,,,,,,,,,,
1479276430.7500000,-7.256702,8.470217,5.194483,-2.953396,-0.834824,3.037329,-6.017166,-19.897049,6.337371,-7.964133,3.719455,8.12804,,,,,,,,,,,,,,,,,,,,,
1479276431.0000000,-0.512036,13.16909,5.834549,-2.792761,-0.213647,2.800976,-3.734959,-15.251598,1.202434,-6.141614,3.899916,6.353275,,,,,,,,,,,,,,,,,,,,,
1479276431.2500000,-4.164573,8.94312,3.16278,-0.502663,-0.047109,0.504959,-9.194766,-3.482962,4.060464,-6.242467,3.318112,6.362795,,,,,,,,,,,,,,,,,,,,,
1479276431.5000000,-2.404969,10.269457,3.407904,-0.868068,0.258684,0.844254,-4.412064,-2.393578,0.439676,-5.608542,3.190528,5.716297,,,,,,,,,,,,,,,,,,,,,
1479276431.7500000,-3.058826,10.159939,3.577387,0.333538,0.582077,-0.371246,-3.985239,-0.504062,1.47955,-4.725591,3.528639,4.891594,,,,,,,,,,,,,,,,,,,,,
1479276432.0000000,-3.006035,10.164466,3.557712,0.2795,0.062391,-0.284352,-3.859718,-1.697524,0.505563,-4.520087,3.184286,4.635702,1479276432,-5.044848,3.452611,5.195438,1479276433,-4.773376,3.26205,4.897955,1479276433,-5.218043,3.097044,5.316216,1479276433,-5.49945,3.037943,5.588053,1479276433,-6.681102,2.793424,6.734976,147
1479276433.7500000,-1.438218,9.847576,2.701187,1.617789,0.409951,-1.646374,-4.065198,1.59549,3.220569,-5.159076,1.284797,5.120062,,,,,,,,,,,,,,,,,,,,,
1479276434.0000000,-0.127895,8.757768,1.406698,1.60948,0.466428,-1.641357,-2.353331,-1.622974,-0.421206,-2.75218,2.334712,2.776504,,,,,,,,,,,,,,,,,,,,,
1479276434.2500000,-0.506138,8.040043,0.73529,1.647413,0.401536,-1.675408,1.266596,-0.681058,-0.934657,-1.208906,2.120446,1.219118,,,,,,,,,,,,,,,,,,,,,
1479276434.5000000,-0.799992,8.371603,1.115627,1.679068,0.401672,-1.707008,0.170793,-0.074677,-0.118217,-3.419868,0.82209,3.378743,,,,,,,,,,,,,,,,,,,,,
1479276434.7500000,-2.947521,10.471148,3.809235,1.530479,0.566399,-1.567001,-1.53569,-3.504497,-2.4111,-2.744798,1.569874,2.715471,,,,,,,,,,,,,,,,,,,,,
1479276435.0000000,-2.413018,11.226645,4.309237,1.684147,0.421256,-1.713308,-1.28601,-3.603776,-2.648306,-3.540772,1.398267,3.504874,,,,,,,,,,,,,,,,,,,,,
1479276435.2500000,-1.782364,11.234937,4.131746,1.62911,0.367108,-1.654851,-1.12749,-3.683876,-2.810711,-3.093781,1.413045,3.058496,,,,,,,,,,,,,,,,,,,,,
1479276435.5000000,-1.634222,11.371367,4.227775,1.679911,0.420455,-1.70903,-1.113495,-3.902702,-2.989253,-2.85846,1.513781,2.826777,,,,,,,,,,,,,,,,,,,,,
1479276435.7500000,-1.811425,11.307489,4.20942,1.736774,0.319893,-1.758763,-1.43414,-3.466469,-2.447633,-3.304135,1.3263,3.266396,,,,,,,,,,,,,,,,,,,,,
1479276436.0000000,-1.954636,11.367899,4.305745,1.810307,0.298908,-1.83039,-2.474753,-3.599226,-1.82302,-4.083363,1.074306,4.041702,,,,,,,,,,,,,,,,,,,,,
1479276436.2500000,0.091371,6.124469,-1.234802,-3.133098,0.94556,3.092753,-7.03968,-7.537276,1.052956,-5.335263,0.889415,5.293541,,,,,,,,,,,,,,,,,,,,,
1479276436.5000000,-0.893727,1.374323,-1.133317,0.524193,-0.045154,-0.516432,3.348847,-11.286114,-4.776714,-3.037216,3.103576,3.154616,,,,,,,,,,,,,,,,,,,,,
1479276436.7500000,2.078177,5.157838,-1.291655,0.392367,0.509225,-0.427502,-4.10145,-5.481154,-1.429197,-8.802779,-0.503813,8.819147,,,,,,,,,,,,,,,,,,,,,
