1479276276.25,0.666394,5.286772,4.437237,0.028342,-1.421102,0.092881,-6.376328,-5.621644,0.582477,-6.124802,1.476091,6.204828,
1479276276.50,0.560673,6.215033,5.298304,0.355426,-1.347213,-0.242143,-5.399546,-7.903510,0.859959,-6.290687,1.859422,6.415414,
1479276276.75,-0.370310,6.616183,5.526569,0.850408,-1.217330,-0.751910,-5.216319,-9.653319,2.074021,-6.070356,1.756627,6.183403,
1479276277.00,-0.413916,6.998216,5.902595,0.825007,-1.200995,-0.729400,-5.286520,-9.826203,2.256766,-6.247872,1.864277,6.373569,
1479276277.25,-0.089489,6.673924,5.618685,0.789089,-1.217933,-0.691246,-5.106566,-8.883411,1.387020,-6.247257,1.837380,6.369415,
1479276277.50,-0.024167,6.481476,5.438288,0.800575,-1.250121,-0.697425,-5.164396,-7.916427,0.699289,-6.145103,1.739134,6.255435,
1479276277.75,0.132946,6.425313,5.409817,0.721381,-1.254435,-0.618540,-5.022822,-7.612000,0.384898,-6.234467,1.757298,6.346459,
1479276278.00,0.127979,6.516764,5.498871,0.764908,-1.238675,-0.664057,-4.940647,-7.873484,0.511704,-6.216623,1.795753,6.333615,
1479276278.25,0.054540,6.512225,5.481544,0.810571,-1.223259,-0.711618,-4.912001,-7.974443,0.565874,-6.199590,1.778384,6.314486,
1479276278.50,0.116431,6.494200,5.474589,0.777829,-1.231826,-0.677914,-4.887176,-7.791742,0.415503,-6.243563,1.791294,6.359792,
1479276278.75,0.130481,6.497203,5.480078,0.772340,-1.236820,-0.671694,-4.891695,-7.815505,0.435823,-6.256333,1.819580,6.376108,
1479276279.00,0.106351,6.477853,5.456697,0.785100,-1.239006,-0.683942,-4.923248,-7.864078,0.492854,-6.220945,1.805515,6.339161,
1479276279.25,0.093803,6.488735,5.465187,0.774636,-1.231921,-0.674745,-4.894937,-7.873445,0.480167,-6.259758,1.823801,6.380054,
1479276279.50,0.136140,6.470726,5.455064,0.777027,-1.229843,-0.677438,-4.904683,-7.838742,0.461647,-6.268292,1.839842,6.390615,
1479276279.75,0.114846,6.453241,5.433996,0.774404,-1.238081,-0.673529,-4.901993,-7.757672,0.401301,-6.296924,1.847276,6.420006,
1479276280.00,0.101571,6.476420,5.454435,0.771901,-1.223974,-0.673309,-4.902040,-7.825629,0.450316,-6.324169,1.863265,6.449149,
1479276280.25,0.146983,6.482436,5.468571,0.759636,-1.232189,-0.659888,-4.919906,-7.810450,0.451751,-6.328090,1.877395,6.454911,
1479276280.50,0.131986,6.462888,5.446596,0.761643,-1.245624,-0.659716,-4.902595,-7.737701,0.387415,-6.313295,1.873713,6.439741,
1479276280.75,0.118435,6.483095,5.464020,0.785958,-1.231977,-0.685918,-4.907311,-7.812332,0.444355,-6.314666,1.873966,6.441135,
1479276281.00,0.134992,6.477878,5.461888,0.786602,-1.225178,-0.687639,-4.892316,-7.794486,0.421054,-6.319635,1.882301,6.447175,
1479276281.25,0.133972,6.461516,5.445610,0.758761,-1.238252,-0.658054,-4.930926,-7.759751,0.423062,-6.329360,1.867359,6.454842,
1479276281.50,0.134204,6.460510,5.444663,0.759062,-1.239587,-0.658137,-4.926408,-7.738203,0.404504,-6.341278,1.885722,6.469107,
1479276281.75,0.129058,6.477909,5.460838,0.766588,-1.246969,-0.664381,-4.931330,-7.708319,0.386722,-6.370647,1.886825,6.498396,
1479276282.00,0.128121,6.479559,5.462292,0.768846,-1.238836,-0.667920,-4.918787,-7.698962,0.371212,-6.351110,1.875633,6.477522,
1479276282.25,0.154571,6.451293,5.439359,0.775412,-1.239847,-0.674241,-4.944316,-7.705366,0.393824,-6.364697,1.880415,6.491637,
1479276282.50,0.148405,6.461935,5.448676,0.770005,-1.241910,-0.668570,-4.907408,-7.713375,0.373432,-6.348881,1.882688,6.476246,
1479276282.75,0.129311,6.463508,5.446718,0.770511,-1.234560,-0.670249,-4.882640,-7.752277,0.383909,-6.353412,1.884523,6.480986,
1479276283.00,0.136578,6.458312,5.442935,0.775389,-1.222686,-0.676959,-4.854443,-7.721635,0.342207,-6.343701,1.879329,6.470660,
1479276283.25,0.168168,6.453436,5.444011,0.759572,-1.233459,-0.659622,-4.851528,-7.808919,0.403306,-6.349074,1.902061,6.479031,
1479276283.50,0.159172,6.456402,5.445239,0.786363,-1.250419,-0.683346,-4.796153,-7.888042,0.423643,-6.350968,1.901614,6.480849,
1479276283.75,0.140488,6.468105,5.453283,0.765737,-1.239546,-0.664736,-4.706834,-7.909075,0.379619,-6.365811,1.904344,6.495942,
