131.179.9.225,1481299123.25,-0.002084,-0.009444,0.000827,
131.179.9.225,1481299123.50,-0.001728,0.002766,0.002079,
131.179.9.225,1481299123.75,0.016963,0.000932,-0.016693,
131.179.9.225,1481299124.00,0.007833,-0.006025,-0.008559,
131.179.9.225,1481299124.25,0.010063,-0.009723,-0.011254,
131.179.9.225,1481299124.50,0.020240,-0.004005,-0.020594,
131.179.9.225,1481299124.75,0.010581,0.006598,-0.009612,
131.179.9.225,1481299125.00,-0.006107,0.002611,0.006400,
131.179.9.225,1481299125.25,0.008039,0.002963,-0.007576,
131.179.9.225,1481299125.50,0.018106,-0.004791,-0.018582,
131.179.9.225,1481299125.75,0.013939,-0.015926,-0.015903,
131.179.9.225,1481299126.00,0.005733,-0.010484,-0.007059,
131.179.9.225,1481299126.25,0.012499,-0.026279,-0.015804,
131.179.9.225,1481299126.50,0.005096,-0.008141,-0.006123,
131.179.9.225,1481299126.75,0.013499,-0.005829,-0.014152,
131.179.9.225,1481299127.00,0.021329,-0.008760,-0.022300,
131.179.9.225,1481299127.25,0.007521,-0.005238,-0.008147,
131.179.9.225,1481299127.50,-0.001323,-0.000385,0.001260,
131.179.9.225,1481299127.75,-0.000533,-0.002389,0.000213,
131.179.9.225,1481299128.00,0.016208,-0.008851,-0.017234,
131.179.9.225,1481299128.25,0.014686,-0.012416,-0.016189,
131.179.9.225,1481299128.50,0.019657,-0.006426,-0.020335,
131.179.9.225,1481299128.75,-0.004877,-0.019356,0.002316,
131.179.9.225,1481299129.00,0.036012,0.004021,-0.035163,
131.179.9.225,1481299129.25,0.018961,0.003587,-0.018321,
131.179.9.225,1481299129.50,1.307654,1.410111,-0.815776,
131.179.9.225,1481299129.75,4.717670,3.693829,-0.765870,
131.179.9.225,1481299130.00,5.992048,4.492916,0.090768,
131.179.9.225,1481299130.25,7.290616,5.065018,0.990536,
131.179.9.225,1481299130.50,8.979496,4.314855,1.167849,
131.179.9.225,1481299130.75,8.896520,3.828331,0.736099,
131.179.9.225,1481299131.00,10.796431,3.050105,1.651624,
131.179.9.225,1481299131.25,11.497381,0.657532,1.372237,
131.179.9.225,1481299131.50,12.169519,-0.827424,1.906874,
131.179.9.225,1481299131.75,10.935490,-3.856115,1.487341,
131.179.9.225,1481299132.00,11.332159,-2.262452,1.268185,
131.179.9.225,1481299132.25,12.626673,-0.987762,2.368898,
131.179.9.225,1481299132.50,12.910342,-1.758530,2.721589,
131.179.9.225,1481299132.75,7.191575,-2.522723,-2.371969,
131.179.9.225,1481299133.00,2.892530,-1.440006,-2.809810,
131.179.9.225,1481299133.25,3.967347,-1.537571,-3.724495,
131.179.9.225,1481299133.50,3.676236,-2.257467,-3.020879,
131.179.9.225,1481299133.75,3.700691,-2.174558,-3.098398,
131.179.9.225,1481299134.00,4.123956,-2.248294,-3.299821,
131.179.9.225,1481299134.25,3.712175,-2.183493,-3.099710,
131.179.9.225,1481299134.50,3.379185,-1.755157,-3.115702,
131.179.9.225,1481299134.75,3.627364,-1.782172,-3.305665,
131.179.9.225,1481299135.00,3.592561,-2.030985,-3.121131,
131.179.9.225,1481299135.25,3.558123,-1.821427,-3.226645,
131.179.9.225,1481299135.50,3.536309,-1.928234,-3.144342,
131.179.9.225,1481299135.75,3.580399,-1.925194,-3.180594,
131.179.9.225,1481299136.00,3.564140,-1.901828,-3.182569,
131.179.9.225,1481299136.25,3.548931,-1.886473,-3.180068,
131.179.9.225,1481299136.50,3.549290,-1.889769,-3.178330,
131.179.9.225,1481299136.75,3.528872,-1.912861,-3.148022,
131.179.9.225,1481299137.00,3.538904,-1.896170,-3.166198,
131.179.9.225,1481299137.25,3.352891,-2.029087,-2.937665,
131.179.9.225,1481299137.50,2.421976,-2.214005,-2.058039,
131.179.9.225,1481299137.75,9.548737,-2.037228,-0.511078,
131.179.9.225,1481299138.00,12.653077,-1.625854,2.448915,
131.179.9.225,1481299138.25,11.437237,-0.778900,1.173801,
131.179.9.225,1481299138.50,9.943958,-0.968043,-0.311522,
131.179.9.225,1481299138.75,9.011554,-0.715623,-1.252515,
131.179.9.225,1481299139.00,8.609698,-0.441587,-1.646612,
131.179.9.225,1481299139.25,8.630981,0.679200,-1.380423,
131.179.9.225,1481299139.50,8.611691,0.669556,-1.401901,
131.179.9.225,1481299139.75,8.752333,0.753344,-1.240355,
131.179.9.225,1481299140.00,8.831493,0.713742,-1.180625,
131.179.9.225,1481299140.25,8.731659,0.741043,-1.264109,
131.179.9.225,1481299140.50,8.738103,0.703789,-1.271548,
131.179.9.225,1481299140.75,8.831614,0.675582,-1.193746,
131.179.9.225,1481299141.00,9.122358,0.644878,-0.929009,
131.179.9.225,1481299141.25,9.388227,0.777732,-0.634520,
131.179.9.225,1481299141.50,10.349020,1.222873,0.420501,
131.179.9.225,1481299141.75,10.389618,2.934469,1.248293,
131.179.9.225,1481299142.00,9.656441,4.749442,1.933923,
131.179.9.225,1481299142.25,8.618010,5.674011,2.108260,
131.179.9.225,1481299142.50,8.374371,4.619202,1.072134,
131.179.9.225,1481299142.75,7.842716,4.419310,0.631981,
131.179.9.225,1481299143.00,7.669816,4.060874,0.233776,
131.179.9.225,1481299143.25,6.859203,4.043293,-0.118857,
131.179.9.225,1481299143.50,6.459198,3.887607,-0.393584,
131.179.9.225,1481299143.75,6.821836,3.856152,-0.307341,
131.179.9.225,1481299144.00,6.854151,3.424201,-0.696361,
131.179.9.225,1481299144.25,3.458953,2.921383,-1.194487,
131.179.9.225,1481299144.50,-0.049172,0.139922,0.068916,
131.179.9.225,1481299144.75,-0.170111,0.447412,0.244310,
131.179.9.225,1481299145.00,0.014541,0.213125,0.018154,
131.179.9.225,1481299145.25,-0.085710,0.342877,0.140534,
131.179.9.225,1481299145.50,-0.016919,0.086207,0.028832,
131.179.9.225,1481299145.75,0.027647,0.302145,0.021432,
131.179.9.225,1481299146.00,0.169275,0.081373,-0.156006,
131.179.9.225,1481299146.25,0.105906,0.251296,-0.064970,
131.179.9.225,1481299146.50,0.060236,0.165403,-0.034970,
131.179.9.225,1481299146.75,0.015496,0.166443,0.009339,
