131.179.7.230,1481299123.25,0.013503,-0.014231,-0.015409,
131.179.7.230,1481299123.50,-0.013618,-0.007487,0.012404,
131.179.7.230,1481299123.75,-0.009040,0.001547,0.009171,
131.179.7.230,1481299124.00,0.002195,-0.009141,-0.003486,
131.179.7.230,1481299124.25,-0.000972,-0.006193,0.000071,
131.179.7.230,1481299124.50,-0.009665,-0.005078,0.008836,
131.179.7.230,1481299124.75,-0.003130,-0.012795,0.001265,
131.179.7.230,1481299125.00,0.015089,-0.007845,-0.016065,
131.179.7.230,1481299125.25,0.026342,-0.004070,-0.026661,
131.179.7.230,1481299125.50,0.010168,-0.009685,-0.011457,
131.179.7.230,1481299125.75,-0.008885,-0.010542,0.007283,
131.179.7.230,1481299126.00,0.004961,-0.002512,-0.005274,
131.179.7.230,1481299126.25,0.006617,0.000797,-0.006435,
131.179.7.230,1481299126.50,-0.004465,-0.007509,0.003340,
131.179.7.230,1481299126.75,-0.017904,-0.008317,0.016529,
131.179.7.230,1481299127.00,-0.007337,-0.019854,0.004428,
131.179.7.230,1481299127.25,-0.004364,-0.017185,0.001863,
131.179.7.230,1481299127.50,-0.003547,-0.016671,0.001125,
131.179.7.230,1481299127.75,-0.011187,-0.000080,0.011061,
131.179.7.230,1481299128.00,-0.010559,-0.004283,0.009835,
131.179.7.230,1481299128.25,0.002374,-0.000883,-0.002478,
131.179.7.230,1481299128.50,0.009277,0.015339,-0.006947,
131.179.7.230,1481299128.75,-0.002684,-0.022781,-0.000592,
131.179.7.230,1481299129.00,-0.003978,0.009673,0.005340,
131.179.7.230,1481299129.25,0.017354,-0.002534,-0.017543,
131.179.7.230,1481299129.50,-2.133628,1.240260,2.340545,
131.179.7.230,1481299129.75,-5.464391,3.317722,6.152378,
131.179.7.230,1481299130.00,-7.778103,3.505012,8.414013,
131.179.7.230,1481299130.25,-8.463675,3.147077,8.968922,
131.179.7.230,1481299130.50,-8.378219,1.867533,8.584694,
131.179.7.230,1481299130.75,-7.245897,0.555409,7.261987,
131.179.7.230,1481299131.00,-7.329741,0.276904,7.317097,
131.179.7.230,1481299131.25,-7.649587,-0.999681,7.581460,
131.179.7.230,1481299131.50,-8.294178,-2.412348,8.302263,
131.179.7.230,1481299131.75,-8.158450,-3.805013,8.379728,
131.179.7.230,1481299132.00,-7.743796,-3.229018,7.865842,
131.179.7.230,1481299132.25,-7.921664,-2.074262,7.899812,
131.179.7.230,1481299132.50,-7.467567,-2.033927,7.443758,
131.179.7.230,1481299132.75,-6.587505,-1.433124,6.528839,
131.179.7.230,1481299133.00,-5.665285,-0.824571,5.597600,
131.179.7.230,1481299133.25,-5.202728,-0.811584,5.135205,
131.179.7.230,1481299133.50,-5.500234,-1.044617,5.432441,
131.179.7.230,1481299133.75,-5.484333,-1.118233,5.417430,
131.179.7.230,1481299134.00,-5.399971,-1.206201,5.334763,
131.179.7.230,1481299134.25,-5.277135,-1.004036,5.209054,
131.179.7.230,1481299134.50,-5.375177,-0.758145,5.308364,
131.179.7.230,1481299134.75,-5.106201,-1.157723,5.040031,
131.179.7.230,1481299135.00,-5.234021,-1.300070,5.171423,
131.179.7.230,1481299135.25,-5.268490,-1.105139,5.201416,
131.179.7.230,1481299135.50,-5.225101,-1.213278,5.160103,
131.179.7.230,1481299135.75,-5.257325,-1.202213,5.192060,
131.179.7.230,1481299136.00,-5.249921,-1.189582,5.184375,
131.179.7.230,1481299136.25,-5.243567,-1.191144,5.178057,
131.179.7.230,1481299136.50,-5.260726,-1.201627,5.195447,
131.179.7.230,1481299136.75,-5.270344,-1.214339,5.205359,
131.179.7.230,1481299137.00,-5.249748,-1.208220,5.184624,
131.179.7.230,1481299137.25,-5.100885,-1.159496,5.034750,
131.179.7.230,1481299137.50,-5.274770,-1.062642,5.207163,
131.179.7.230,1481299137.75,-7.149205,-1.992879,7.123005,
131.179.7.230,1481299138.00,-7.392873,-1.877525,7.357430,
131.179.7.230,1481299138.25,-8.281625,-2.088580,8.259897,
131.179.7.230,1481299138.50,-8.115227,-3.023118,8.201118,
131.179.7.230,1481299138.75,-7.934429,-2.891217,8.003029,
131.179.7.230,1481299139.00,-7.941148,-2.891243,8.009693,
131.179.7.230,1481299139.25,-8.091394,-1.786998,8.048748,
131.179.7.230,1481299139.50,-8.232663,-1.666933,8.183105,
131.179.7.230,1481299139.75,-8.278260,-1.613472,8.226007,
131.179.7.230,1481299140.00,-8.253636,-1.635406,8.202469,
131.179.7.230,1481299140.25,-8.248008,-1.594953,8.194916,
